n_sim,p_max,w_max,gamma,delta,T,seed,time,obj,constr,schedule,deferred
40,30,10,2,0.3,50,26,14.383134841918944,-99999,-99999,[],[]
40,30,10,2,0.3,50,27,12.111479043960571,490,50,"['B2', 'RMA', 'B6', 'A4', 'B7', 'B9', 'B10', 'B11', 'B12', 'A5', 'B13', 'A6', 'A8', 'B15', 'B16', 'B18', 'B19', 'B20', 'A12', 'B21', 'B22', 'A14', 'B24', 'A15', 'B25', 'B26', 'B27', 'A18', 'A19', 'B28', 'A20', 'A21', 'B30', 'B33', 'A23', 'B34', 'B35', 'B36', 'A26', 'A27', 'A28', 'A29', 'A31', 'A33', 'A34', 'A35', 'A37', 'A38', 'B39', 'B40', 'A40']","['B1', 'A1', 'A2', 'A3', 'B3', 'B4', 'B5', 'B8', 'A7', 'B14', 'B17', 'A9', 'A10', 'A11', 'A13', 'B23', 'A16', 'A17', 'B29', 'B31', 'B32', 'A22', 'A24', 'A25', 'B37', 'A30', 'A32', 'A36', 'B38', 'A39']"
40,30,10,2,0.3,50,28,13.98121213912964,1262,50,"['RMA', 'A5', 'B7', 'B8', 'B9', 'B10', 'B11', 'B12', 'A8', 'B13', 'A12', 'B15', 'A15', 'B18', 'B20', 'B21', 'B22', 'A17', 'A19', 'A20', 'A21', 'B23', 'B24', 'B25', 'B26', 'B27', 'A26', 'A29', 'B28', 'B29', 'B31', 'B32', 'B33', 'B34', 'B35', 'A32', 'A33', 'B36', 'B37', 'A35', 'A36', 'A37', 'A38', 'A39', 'B40']","['B1', 'A1', 'A2', 'B2', 'B3', 'A3', 'B4', 'B5', 'A4', 'B6', 'A6', 'A7', 'A9', 'B14', 'A10', 'A11', 'A13', 'B16', 'B17', 'A14', 'B19', 'A16', 'A18', 'A22', 'A23', 'A24', 'A25', 'A27', 'A28', 'B30', 'A30', 'A31', 'A34', 'B38', 'B39', 'A40']"
40,30,10,2,0.3,50,29,13.273035049438477,720,50,"['A1', 'B2', 'RMA', 'B5', 'A13', 'B7', 'B9', 'B10', 'A15', 'B12', 'B13', 'B14', 'B15', 'B16', 'A18', 'B17', 'B18', 'A19', 'B20', 'B22', 'B24', 'A22', 'A23', 'A24', 'B26', 'A25', 'B27', 'A27', 'B30', 'B32', 'A28', 'A29', 'A31', 'A32', 'A33', 'B33', 'B34', 'B35', 'A35', 'B36', 'A36', 'B37', 'A38', 'B38', 'B39', 'A39', 'B40', 'A40']","['A2', 'A3', 'B1', 'A4', 'A5', 'A6', 'B3', 'A7', 'B4', 'A8', 'A9', 'A10', 'B6', 'A11', 'A12', 'B8', 'A14', 'B11', 'A16', 'A17', 'B19', 'A20', 'B21', 'A21', 'B23', 'B25', 'B28', 'A26', 'B29', 'B31', 'A30', 'A34', 'A37']"
40,30,10,2,0.6,50,0,13.31705403327942,79,50,"['A4', 'A6', 'A7', 'A8', 'A9', 'A11', 'A12', 'A13', 'A14', 'A15', 'B8', 'A16', 'B9', 'B10', 'A17', 'RMA', 'A18', 'B13', 'B14', 'B15', 'B16', 'B17', 'B18', 'B19', 'B20', 'A19', 'A20', 'A21', 'A22', 'B21', 'A23', 'A24', 'B22', 'A25', 'B23', 'B24', 'A26', 'A27', 'B25', 'B26', 'B27', 'B28', 'B30', 'A28', 'B31', 'A29', 'B32', 'A30', 'B34', 'A31', 'B36', 'A32', 'A33', 'B37', 'B38', 'A34', 'A35', 'A36', 'B40', 'A37', 'A38', 'A39', 'A40']","['A1', 'A2', 'A3', 'B1', 'A5', 'B2', 'B3', 'B4', 'B5', 'A10', 'B6', 'B7', 'B11', 'B12', 'B29', 'B33', 'B35', 'B39']"
40,30,10,2,0.6,50,1,12.667999029159546,20,50,"['B2', 'A2', 'A3', 'RMA', 'A4', 'A5', 'A6', 'B8', 'B9', 'A7', 'A8', 'B10', 'A9', 'A10', 'B11', 'B12', 'B13', 'A11', 'A12', 'B15', 'A13', 'A14', 'B17', 'B18', 'A15', 'B19', 'A16', 'A17', 'B20', 'B22', 'B23', 'A18', 'A19', 'A20', 'A21', 'A22', 'B24', 'B26', 'A23', 'A24', 'A25', 'B27', 'A26', 'B28', 'A27', 'A28', 'A29', 'B29', 'A30', 'B30', 'A31', 'A32', 'B31', 'A33', 'A34', 'A35', 'A36', 'A37', 'B35', 'B36', 'A38', 'A39', 'B37', 'B38', 'A40']","['A1', 'B1', 'B3', 'B4', 'B5', 'B6', 'B7', 'B14', 'B16', 'B21', 'B25', 'B32', 'B33', 'B34', 'B39', 'B40']"
40,30,10,2,0.6,50,2,14.835391998291016,24,50,"['A2', 'A3', 'A4', 'A5', 'B6', 'RMA', 'A7', 'A8', 'A9', 'A10', 'A11', 'B11', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'B12', 'A19', 'A20', 'B13', 'B14', 'A21', 'B15', 'B16', 'B17', 'B18', 'B19', 'A22', 'B20', 'A23', 'A24', 'B21', 'B22', 'A25', 'B23', 'A26', 'B24', 'A27', 'A28', 'A29', 'B25', 'A30', 'B27', 'B28', 'B29', 'A31', 'A32', 'A33', 'A34', 'B30', 'A35', 'B31', 'B32', 'A36', 'B33', 'B34', 'A37', 'B35', 'B36', 'A38', 'A39', 'A40', 'B38', 'B40']","['A1', 'B1', 'B2', 'B3', 'B4', 'B5', 'A6', 'B7', 'B8', 'B9', 'B10', 'B26', 'B37', 'B39']"
40,30,10,2,0.6,50,3,14.661462783813477,62,50,"['B1', 'A3', 'A4', 'A5', 'B4', 'A6', 'A7', 'A8', 'B7', 'A9', 'A10', 'RMA', 'A11', 'A12', 'B9', 'B11', 'A13', 'B12', 'A14', 'A15', 'A16', 'A17', 'A18', 'B15', 'A19', 'A20', 'A21', 'B16', 'A22', 'B21', 'A23', 'A24', 'B22', 'A25', 'A26', 'B23', 'B24', 'B25', 'A27', 'A28', 'A29', 'A30', 'A31', 'B28', 'B29', 'A32', 'B31', 'B32', 'A33', 'B33', 'A34', 'B35', 'B36', 'A35', 'A36', 'B37', 'A37', 'A38', 'A39', 'B38', 'B39', 'A40']","['A1', 'A2', 'B2', 'B3', 'B5', 'B6', 'B8', 'B10', 'B13', 'B14', 'B17', 'B18', 'B19', 'B20', 'B26', 'B27', 'B30', 'B34', 'B40']"
40,30,10,2,0.6,50,4,13.818389892578123,310,50,"['A1', 'A4', 'A5', 'A6', 'RMA', 'A7', 'B7', 'B8', 'B9', 'B10', 'A8', 'B11', 'A9', 'A10', 'B12', 'B13', 'B14', 'A11', 'B15', 'A12', 'B16', 'B17', 'A13', 'B18', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'B21', 'A20', 'A21', 'A22', 'B23', 'B24', 'A23', 'B25', 'A24', 'A25', 'B27', 'A26', 'B28', 'A27', 'B29', 'A28', 'A29', 'B30', 'A30', 'B31', 'B32', 'A31', 'A32', 'B33', 'A33', 'B35', 'B37', 'A34', 'A35', 'A36', 'A37', 'A38', 'A39', 'A40', 'B38', 'B40']","['B1', 'B2', 'A2', 'B3', 'B4', 'A3', 'B5', 'B6', 'B19', 'B20', 'B22', 'B26', 'B34', 'B36', 'B39']"
40,30,10,2,0.6,50,5,14.623240947723389,15,49,"['A2', 'A1', 'B2', 'B4', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'RMA', 'B13', 'B14', 'B15', 'B16', 'A12', 'B17', 'A13', 'B18', 'A14', 'A15', 'A16', 'A17', 'B19', 'B20', 'B21', 'A18', 'B22', 'A19', 'A20', 'B23', 'B24', 'B25', 'B26', 'A21', 'B29', 'A22', 'A23', 'A24', 'A25', 'A26', 'A27', 'A28', 'A29', 'A30', 'A31', 'A32', 'A33', 'A34', 'A35', 'B31', 'B32', 'A36', 'A37', 'B33', 'A38', 'B34', 'A39', 'B36', 'B37', 'B39', 'A40', 'B40']","['B1', 'A3', 'B3', 'B5', 'B6', 'B7', 'B8', 'B9', 'B10', 'B11', 'B12', 'B27', 'B28', 'B30', 'B35', 'B38']"
40,30,10,2,0.6,50,6,14.244960069656372,92,50,"['A2', 'A3', 'A5', 'A7', 'A8', 'A9', 'A10', 'B9', 'B10', 'A11', 'RMA', 'A12', 'A13', 'B13', 'A14', 'A15', 'A16', 'A17', 'B14', 'A18', 'A19', 'A20', 'B15', 'B16', 'B17', 'A21', 'B18', 'A22', 'B19', 'B20', 'A23', 'B21', 'A24', 'B22', 'A25', 'A26', 'A27', 'B23', 'B24', 'B26', 'A28', 'B27', 'B29', 'A29', 'A30', 'B30', 'A31', 'B32', 'B33', 'B34', 'A32', 'B35', 'A33', 'B36', 'B37', 'A34', 'A35', 'A36', 'A37', 'A38', 'B38', 'B39', 'A39', 'A40', 'B40']","['B1', 'A1', 'B2', 'B3', 'B4', 'A4', 'B5', 'B6', 'A6', 'B7', 'B8', 'B11', 'B12', 'B25', 'B28', 'B31']"
40,30,10,2,0.6,50,7,16.557626962661743,258,50,"['B2', 'A3', 'A7', 'A8', 'A9', 'A10', 'A11', 'A13', 'A15', 'RMA', 'A17', 'A18', 'B10', 'B11', 'B12', 'A19', 'B13', 'A20', 'B14', 'A21', 'B16', 'B17', 'B18', 'B19', 'B20', 'A22', 'B21', 'B22', 'A23', 'B23', 'A24', 'A25', 'B24', 'B25', 'B26', 'B27', 'A26', 'A27', 'A28', 'A29', 'B28', 'B29', 'A30', 'A31', 'A32', 'B30', 'A33', 'B31', 'B32', 'A34', 'A35', 'A36', 'B33', 'B34', 'A37', 'A38', 'A39', 'B35', 'B36', 'B38', 'A40', 'B39', 'B40']","['A1', 'B1', 'A2', 'A4', 'A5', 'A6', 'B3', 'B4', 'A12', 'A14', 'B5', 'B6', 'A16', 'B7', 'B8', 'B9', 'B15', 'B37']"
40,30,10,2,0.6,50,8,13.535082817077637,0,50,"['A1', 'B5', 'RMA', 'A2', 'A3', 'B8', 'B9', 'A4', 'B10', 'B11', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'B12', 'B14', 'A11', 'A12', 'B16', 'A13', 'B17', 'A14', 'B18', 'B20', 'B21', 'B22', 'B23', 'B24', 'B25', 'B26', 'A15', 'A16', 'A17', 'A18', 'B27', 'A19', 'A20', 'A21', 'A22', 'A23', 'A24', 'A25', 'A26', 'A27', 'A28', 'A29', 'B30', 'B31', 'A30', 'A31', 'A32', 'B33', 'A33', 'B35', 'B36', 'B37', 'B38', 'A34', 'A35', 'B39', 'A36', 'A37', 'A38', 'A39', 'B40', 'A40']","['B1', 'B2', 'B3', 'B4', 'B6', 'B7', 'B13', 'B15', 'B19', 'B28', 'B29', 'B32', 'B34']"
40,30,10,2,0.6,50,9,17.34393286705017,177,50,"['A4', 'A5', 'A6', 'RMA', 'B7', 'A7', 'A8', 'B8', 'B9', 'A9', 'A10', 'B10', 'A11', 'B11', 'A12', 'A13', 'B13', 'B14', 'B15', 'B16', 'A14', 'B17', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20', 'A21', 'B18', 'A22', 'B19', 'B20', 'A23', 'B21', 'A24', 'B22', 'A25', 'A26', 'A27', 'A28', 'A29', 'B24', 'A30', 'A31', 'A32', 'B26', 'A33', 'B27', 'B28', 'B29', 'B30', 'A34', 'A35', 'A36', 'B32', 'B33', 'A37', 'A38', 'A39', 'B34', 'B35', 'A40', 'B36', 'B38', 'B39', 'B40']","['A1', 'B1', 'A2', 'B2', 'A3', 'B3', 'B4', 'B5', 'B6', 'B12', 'B23', 'B25', 'B31', 'B37']"
40,30,10,2,0.6,50,10,16.254618167877197,12,50,"['A2', 'A3', 'A5', 'RMA', 'A6', 'A7', 'B5', 'A8', 'A9', 'B6', 'A10', 'A11', 'A12', 'A13', 'B8', 'B11', 'A14', 'A15', 'B12', 'A16', 'B13', 'B14', 'A17', 'A18', 'A19', 'B16', 'A20', 'B17', 'A21', 'B18', 'B19', 'A22', 'A23', 'A24', 'B21', 'A25', 'A26', 'A27', 'B26', 'A28', 'B27', 'A29', 'A30', 'B28', 'A31', 'B29', 'B30', 'A32', 'B31', 'A33', 'B32', 'A34', 'A35', 'A36', 'A37', 'B36', 'A38', 'B37', 'B39', 'A39', 'B40', 'A40']","['B1', 'A1', 'B2', 'B3', 'A4', 'B4', 'B7', 'B9', 'B10', 'B15', 'B20', 'B22', 'B23', 'B24', 'B25', 'B33', 'B34', 'B35', 'B38']"
40,30,10,2,0.6,50,11,13.882028102874756,86,50,"['A1', 'B1', 'B2', 'B6', 'A3', 'RMA', 'A4', 'B10', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'B13', 'A11', 'A12', 'A13', 'A14', 'B14', 'B15', 'A15', 'A16', 'A17', 'B16', 'A18', 'A19', 'A20', 'B17', 'A21', 'A22', 'B18', 'B19', 'B20', 'B21', 'A23', 'B23', 'B24', 'B26', 'A24', 'A25', 'B27', 'A26', 'B28', 'B29', 'B30', 'A27', 'B32', 'A28', 'A29', 'A30', 'A31', 'B33', 'A32', 'A33', 'B34', 'A34', 'A35', 'B35', 'B36', 'A36', 'A37', 'B37', 'A38', 'A39', 'A40', 'B38', 'B39']","['A2', 'B3', 'B4', 'B5', 'B7', 'B8', 'B9', 'B11', 'B12', 'B22', 'B25', 'B31', 'B40']"
40,30,10,2,0.6,50,12,12.986643314361572,14,50,"['A2', 'B2', 'A3', 'A4', 'A5', 'A6', 'B5', 'RMA', 'B13', 'B14', 'A7', 'A8', 'B16', 'A9', 'B17', 'B18', 'B19', 'A10', 'B20', 'A11', 'B21', 'A12', 'A13', 'B22', 'A14', 'A15', 'A16', 'B23', 'A17', 'A18', 'A19', 'A20', 'A21', 'A22', 'A23', 'B26', 'B27', 'A24', 'A25', 'A26', 'A27', 'B28', 'A28', 'B29', 'A29', 'B30', 'A30', 'A31', 'A32', 'B32', 'B33', 'B34', 'A33', 'A34', 'A35', 'A36', 'A37', 'B37', 'A38', 'B38', 'B39', 'A39', 'B40', 'A40']","['A1', 'B1', 'B3', 'B4', 'B6', 'B7', 'B8', 'B9', 'B10', 'B11', 'B12', 'B15', 'B24', 'B25', 'B31', 'B35', 'B36']"
40,30,10,2,0.6,50,13,15.811071157455444,299,50,"['A3', 'B3', 'A6', 'A8', 'A9', 'RMA', 'A11', 'B10', 'A12', 'B11', 'A13', 'A14', 'A15', 'B14', 'A16', 'A17', 'A18', 'A19', 'B15', 'B16', 'B17', 'B18', 'B19', 'B20', 'B21', 'A20', 'A21', 'A22', 'A23', 'B23', 'B24', 'A24', 'A25', 'A26', 'A27', 'A28', 'B25', 'A29', 'B26', 'B27', 'B28', 'B29', 'B30', 'B31', 'A30', 'A31', 'A32', 'A33', 'B32', 'B33', 'A34', 'B35', 'A35', 'B36', 'B38', 'A36', 'A37', 'A38', 'B39', 'B40', 'A39', 'A40']","['A1', 'B1', 'A2', 'B2', 'A4', 'A5', 'A7', 'B4', 'B5', 'B6', 'B7', 'A10', 'B8', 'B9', 'B12', 'B13', 'B22', 'B34', 'B37']"
40,30,10,2,0.6,50,14,14.151358842849731,124,50,"['A2', 'B4', 'A6', 'A7', 'B9', 'A9', 'A10', 'A11', 'B13', 'A12', 'A13', 'B14', 'B15', 'A14', 'A15', 'RMA', 'A16', 'B18', 'B19', 'A17', 'B20', 'A18', 'A19', 'A20', 'B21', 'A21', 'B22', 'A22', 'A23', 'A24', 'B23', 'A25', 'A26', 'B24', 'A27', 'A28', 'A29', 'B25', 'B26', 'A30', 'B27', 'B28', 'B29', 'A31', 'B30', 'B31', 'A32', 'A33', 'A34', 'B32', 'B33', 'B34', 'A35', 'B35', 'B36', 'A36', 'B37', 'A37', 'B38', 'A38', 'A39', 'B39', 'A40', 'B40']","['B1', 'A1', 'B2', 'A3', 'A4', 'B3', 'B5', 'A5', 'B6', 'A8', 'B7', 'B8', 'B10', 'B11', 'B12', 'B16', 'B17']"
40,30,10,2,0.6,50,15,14.688961029052734,116,50,"['A3', 'A6', 'A7', 'A8', 'A9', 'A10', 'B4', 'A11', 'A12', 'A13', 'B6', 'A14', 'A15', 'A16', 'A17', 'RMA', 'A18', 'B10', 'A19', 'B11', 'A20', 'B13', 'A21', 'A22', 'B14', 'B15', 'A23', 'B16', 'B17', 'B18', 'B19', 'A24', 'A25', 'A26', 'B22', 'A27', 'B24', 'A28', 'B25', 'A29', 'B26', 'A30', 'A31', 'B27', 'A32', 'A33', 'B28', 'B29', 'A34', 'B30', 'A35', 'A36', 'B34', 'B35', 'A37', 'A38', 'B36', 'B37', 'A39', 'B38', 'B40', 'A40']","['A1', 'A2', 'B1', 'B2', 'B3', 'A4', 'A5', 'B5', 'B7', 'B8', 'B9', 'B12', 'B20', 'B21', 'B23', 'B31', 'B32', 'B33', 'B39']"
40,30,10,2,0.6,50,16,12.969511985778809,290,50,"['A2', 'B2', 'B3', 'B4', 'A5', 'A7', 'A8', 'A10', 'B7', 'A11', 'A13', 'A14', 'B11', 'A15', 'A16', 'B13', 'A17', 'B14', 'B15', 'B17', 'B19', 'A18', 'B20', 'B21', 'B22', 'A19', 'A20', 'A21', 'A22', 'A24', 'RMA', 'A25', 'A26', 'A27', 'A28', 'B24', 'B25', 'B26', 'B27', 'B28', 'A29', 'A30', 'A31', 'B29', 'B30', 'A32', 'B31', 'B32', 'A33', 'B33', 'A34', 'A35', 'A36', 'A37', 'B34', 'A38', 'B35', 'B36', 'B37', 'B38', 'B39', 'A39', 'A40', 'B40']","['B1', 'A1', 'A3', 'A4', 'B5', 'B6', 'A6', 'A9', 'B8', 'B9', 'B10', 'A12', 'B12', 'B16', 'B18', 'B23', 'A23']"
40,30,10,2,0.6,50,17,14.95972466468811,129,50,"['A3', 'A6', 'B3', 'A7', 'RMA', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'B8', 'A14', 'A15', 'B9', 'B11', 'A16', 'B12', 'A17', 'A18', 'B13', 'B14', 'B15', 'A19', 'A20', 'B17', 'B19', 'A21', 'A22', 'B20', 'B21', 'B22', 'B23', 'A23', 'A24', 'A25', 'A26', 'A27', 'A28', 'A29', 'A30', 'B25', 'B26', 'A31', 'A32', 'B27', 'B28', 'B29', 'A33', 'B30', 'A34', 'A35', 'B31', 'B32', 'B33', 'A36', 'B34', 'B35', 'B36', 'A37', 'B37', 'B38', 'B39', 'A38', 'A39', 'A40']","['B1', 'A1', 'A2', 'A4', 'A5', 'B2', 'B4', 'B5', 'B6', 'B7', 'B10', 'B16', 'B18', 'B24', 'B40']"
40,30,10,2,0.6,50,18,14.942450046539308,32,50,"['A1', 'A2', 'A3', 'A4', 'A6', 'A7', 'A8', 'A9', 'A11', 'B6', 'A13', 'RMA', 'B9', 'A14', 'B10', 'A15', 'A16', 'A17', 'A18', 'B11', 'A19', 'A20', 'B12', 'A21', 'A22', 'A23', 'B13', 'B14', 'B15', 'B16', 'A24', 'B17', 'B18', 'A25', 'B19', 'A26', 'A27', 'B20', 'B21', 'A28', 'A29', 'B22', 'B24', 'A30', 'B25', 'B26', 'B27', 'A31', 'B28', 'A32', 'A33', 'A34', 'B29', 'B30', 'A35', 'A36', 'B31', 'B32', 'A37', 'B33', 'B34', 'A38', 'B35', 'A39', 'A40', 'B36', 'B37', 'B38', 'B39', 'B40']","['B1', 'B2', 'B3', 'B4', 'A5', 'B5', 'A10', 'A12', 'B7', 'B8', 'B23']"
40,30,10,2,0.6,50,19,14.912594079971312,177,50,"['A2', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'B6', 'RMA', 'A12', 'A13', 'B8', 'A14', 'B9', 'B11', 'B12', 'B13', 'B15', 'A15', 'A16', 'B17', 'A17', 'A18', 'A19', 'A20', 'B18', 'B20', 'A21', 'A22', 'A23', 'A24', 'A25', 'A26', 'A27', 'A28', 'B23', 'A29', 'B24', 'B25', 'A30', 'B26', 'B27', 'A31', 'B28', 'A32', 'B29', 'B30', 'B31', 'A33', 'B33', 'A34', 'A35', 'B34', 'B35', 'B36', 'B37', 'A36', 'A37', 'B38', 'B39', 'A38', 'A39', 'B40', 'A40']","['B1', 'B2', 'A1', 'B3', 'B4', 'A3', 'A4', 'B5', 'B7', 'B10', 'B14', 'B16', 'B19', 'B21', 'B22', 'B32']"
40,30,10,2,0.6,50,20,15.946264028549194,96,50,"['A1', 'B2', 'A4', 'RMA', 'B5', 'B9', 'A5', 'B11', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'B13', 'B14', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20', 'B15', 'B16', 'B17', 'B18', 'A21', 'B19', 'A22', 'B20', 'B21', 'A23', 'A24', 'A25', 'B22', 'B23', 'B24', 'B25', 'A26', 'B26', 'B27', 'B28', 'A27', 'B29', 'B30', 'A28', 'A29', 'A30', 'B31', 'B32', 'A31', 'A32', 'A33', 'A34', 'A35', 'A36', 'A37', 'B33', 'A38', 'B34', 'B35', 'B36', 'B37', 'B38', 'A39', 'B39', 'B40', 'A40']","['A2', 'B1', 'B3', 'A3', 'B4', 'B6', 'B7', 'B8', 'B10', 'B12']"
40,30,10,2,0.6,50,21,14.161001920700071,0,50,"['A1', 'A2', 'A3', 'A4', 'RMA', 'A5', 'B9', 'A6', 'A7', 'B11', 'A8', 'B12', 'A9', 'B13', 'B14', 'A10', 'A11', 'A12', 'B15', 'B16', 'A13', 'B20', 'A14', 'A15', 'A16', 'A17', 'B22', 'A18', 'B24', 'A19', 'A20', 'A21', 'A22', 'A23', 'A24', 'A25', 'A26', 'B26', 'A27', 'A28', 'A29', 'A30', 'B28', 'B29', 'A31', 'A32', 'A33', 'A34', 'A35', 'B33', 'A36', 'A37', 'B35', 'A38', 'B36', 'B37', 'A39', 'B38', 'B40', 'A40']","['B1', 'B2', 'B3', 'B4', 'B5', 'B6', 'B7', 'B8', 'B10', 'B17', 'B18', 'B19', 'B21', 'B23', 'B25', 'B27', 'B30', 'B31', 'B32', 'B34', 'B39']"
40,30,10,2,0.6,50,22,13.478524208068848,0,50,"['RMA', 'B6', 'A1', 'A2', 'A3', 'A4', 'A5', 'B8', 'A6', 'B9', 'A7', 'B11', 'A8', 'B13', 'A9', 'B14', 'A10', 'A11', 'B17', 'B18', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'B19', 'B20', 'A20', 'B21', 'B22', 'B23', 'B24', 'B25', 'A21', 'A22', 'B27', 'A23', 'B28', 'A24', 'B29', 'B30', 'B32', 'B33', 'A25', 'B34', 'A26', 'A27', 'A28', 'A29', 'A30', 'B35', 'A31', 'B36', 'A32', 'A33', 'A34', 'A35', 'A36', 'A37', 'A38', 'A39', 'B37', 'B38', 'B39', 'A40']","['B1', 'B2', 'B3', 'B4', 'B5', 'B7', 'B10', 'B12', 'B15', 'B16', 'B26', 'B31', 'B40']"
40,30,10,2,0.6,50,23,15.63815689086914,293,50,"['A2', 'A3', 'A5', 'A6', 'B6', 'A7', 'A8', 'A11', 'A12', 'RMA', 'A15', 'A16', 'B12', 'B13', 'A18', 'B15', 'B16', 'B17', 'A19', 'B18', 'A20', 'A21', 'B19', 'A22', 'A23', 'A24', 'A25', 'A26', 'A27', 'B21', 'B22', 'A28', 'A29', 'B23', 'B24', 'A30', 'A31', 'B25', 'B26', 'A32', 'B27', 'A33', 'B28', 'B29', 'A34', 'B30', 'B31', 'B32', 'B33', 'B34', 'B35', 'A35', 'A36', 'B36', 'A37', 'A38', 'B38', 'B39', 'A39', 'A40', 'B40']","['A1', 'B1', 'A4', 'B2', 'B3', 'B4', 'B5', 'B7', 'B8', 'A9', 'A10', 'B9', 'A13', 'A14', 'B10', 'B11', 'A17', 'B14', 'B20', 'B37']"
40,30,10,2,0.6,50,24,13.77440619468689,52,49,"['A3', 'A4', 'RMA', 'B4', 'B5', 'B6', 'A5', 'B7', 'A6', 'B8', 'A7', 'A8', 'B9', 'A9', 'B10', 'A10', 'B11', 'A11', 'A12', 'A13', 'A14', 'B12', 'B13', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20', 'B19', 'A21', 'B21', 'A22', 'A23', 'B22', 'A24', 'A25', 'B23', 'B24', 'B25', 'B26', 'B27', 'A26', 'B30', 'A27', 'A28', 'A29', 'B31', 'A30', 'A31', 'A32', 'A33', 'A34', 'A35', 'B34', 'A36', 'A37', 'B36', 'A38', 'B38', 'B39', 'A39', 'B40', 'A40']","['A1', 'A2', 'B1', 'B2', 'B3', 'B14', 'B15', 'B16', 'B17', 'B18', 'B20', 'B28', 'B29', 'B32', 'B33', 'B35', 'B37']"
40,30,10,2,0.6,50,25,14.007083892822266,18,50,"['A1', 'A3', 'A4', 'RMA', 'A5', 'A6', 'B8', 'B9', 'B10', 'B11', 'A7', 'A8', 'A9', 'B13', 'A10', 'A11', 'A12', 'A13', 'A14', 'B14', 'B15', 'A15', 'B16', 'B17', 'A16', 'A17', 'A18', 'B18', 'B20', 'B21', 'A19', 'A20', 'A21', 'A22', 'B24', 'B25', 'A23', 'A24', 'A25', 'B26', 'B27', 'A26', 'B30', 'A27', 'B31', 'B32', 'A28', 'A29', 'A30', 'A31', 'B33', 'A32', 'B34', 'A33', 'A34', 'A35', 'A36', 'A37', 'A38', 'A39', 'B36', 'B38', 'B39', 'A40', 'B40']","['B1', 'B2', 'A2', 'B3', 'B4', 'B5', 'B6', 'B7', 'B12', 'B19', 'B22', 'B23', 'B28', 'B29', 'B35', 'B37']"
40,30,10,2,0.6,50,26,14.938898801803589,254,50,"['B1', 'A3', 'A4', 'A7', 'A8', 'A9', 'A12', 'B8', 'A13', 'A14', 'A15', 'A16', 'A17', 'RMA', 'A18', 'A19', 'B11', 'A20', 'B12', 'B13', 'A21', 'A22', 'A23', 'B14', 'B15', 'A24', 'B16', 'B17', 'B18', 'A25', 'B20', 'B21', 'B22', 'A26', 'A27', 'B23', 'B24', 'B25', 'B26', 'B27', 'B28', 'A28', 'B29', 'A29', 'B30', 'B31', 'B32', 'B33', 'A30', 'A31', 'A32', 'A33', 'A34', 'B34', 'B35', 'A35', 'B36', 'B37', 'A36', 'B38', 'A37', 'A38', 'A39', 'B39', 'B40', 'A40']","['A1', 'A2', 'B2', 'B3', 'B4', 'B5', 'A5', 'A6', 'A10', 'B6', 'A11', 'B7', 'B9', 'B10', 'B19']"
40,30,10,2,0.6,50,27,13.439352989196776,3,50,"['A1', 'B2', 'RMA', 'A3', 'B6', 'B8', 'A4', 'B9', 'B10', 'A5', 'B11', 'A6', 'A7', 'A8', 'B13', 'A9', 'A10', 'B14', 'B15', 'B16', 'A11', 'A12', 'B17', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'B18', 'A19', 'A20', 'B19', 'A21', 'A22', 'B21', 'B22', 'A23', 'A24', 'A25', 'B23', 'A26', 'A27', 'B24', 'A28', 'B27', 'A29', 'A30', 'A31', 'B28', 'B30', 'A32', 'B31', 'B32', 'A33', 'B33', 'B34', 'B35', 'A34', 'A35', 'B37', 'A36', 'B38', 'A37', 'B39', 'B40', 'A38', 'A39', 'A40']","['A2', 'B1', 'B3', 'B4', 'B5', 'B7', 'B12', 'B20', 'B25', 'B26', 'B29', 'B36']"
