n_sim,p_max,w_max,alpha,beta,T,seed,time,obj,constr,schedule,deferred
20,30,10,1,0.6,50,5,4.620577096939087,338,93,"['B2', 'B4', 'A5', 'B6', 'B7', 'A9', 'B8', 'B9', 'B10', 'B12', 'B13', 'RMA', 'A12', 'B14', 'A14', 'B16', 'A15', 'A16', 'A17', 'A18', 'B17', 'B18', 'A19', 'A20', 'B19', 'B20']","['B1', 'A1', 'A2', 'B3', 'A3', 'A4', 'B5', 'A6', 'A7', 'A8', 'A10', 'A11', 'B11', 'A13', 'B15']"
20,30,10,1,0.6,50,6,5.106982946395874,-99999,-99999,[],[]
20,30,10,1,0.6,50,7,5.6128010749816895,-99999,-99999,[],[]
20,30,10,1,0.6,50,8,4.589336156845093,-99999,-99999,[],[]
20,30,10,1,0.6,50,9,5.607691049575806,244,89,"['A4', 'B1', 'RMA', 'A7', 'A10', 'A11', 'B6', 'B7', 'B8', 'B9', 'B10', 'A13', 'A14', 'A15', 'A16', 'A17', 'B13', 'A18', 'A19', 'B14', 'B15', 'A20', 'B16', 'B17', 'B18', 'B19', 'B20']","['A1', 'A2', 'A3', 'A5', 'A6', 'B2', 'B3', 'B4', 'A8', 'A9', 'B5', 'A12', 'B11', 'B12']"
20,30,10,1,0.6,50,10,5.982242822647095,373,92,"['A2', 'B4', 'RMA', 'A5', 'A6', 'B6', 'B9', 'B10', 'B11', 'B12', 'B13', 'B14', 'A8', 'B15', 'B16', 'B17', 'A9', 'B18', 'A10', 'A11', 'B19', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'B20', 'A18', 'A19', 'A20']","['A1', 'B1', 'A3', 'B2', 'B3', 'B5', 'A4', 'B7', 'B8', 'A7']"
20,30,10,1,0.6,50,11,4.692038059234619,248,89,"['B2', 'B3', 'B5', 'B6', 'B7', 'B8', 'B9', 'A9', 'B11', 'A12', 'B12', 'RMA', 'B13', 'B14', 'B16', 'B17', 'A13', 'B18', 'A14', 'A15', 'A16', 'B19', 'A17', 'A18', 'A19', 'A20', 'B20']","['A1', 'A2', 'B1', 'A3', 'A4', 'A5', 'B4', 'A6', 'A7', 'A8', 'B10', 'A10', 'A11', 'B15']"
20,30,10,1,0.6,50,12,4.73967719078064,161,93,"['B2', 'A3', 'A5', 'A6', 'RMA', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'B7', 'A13', 'B10', 'A15', 'A16', 'B11', 'B12', 'B13', 'B14', 'B15', 'B16', 'B17', 'B18', 'A17', 'B19', 'A18', 'B20', 'A19', 'A20']","['B1', 'A1', 'A2', 'A4', 'B3', 'B4', 'B5', 'B6', 'B8', 'B9', 'A14']"
20,30,10,1,0.6,50,13,4.555324077606201,25,88,"['B1', 'B2', 'B3', 'A2', 'B4', 'RMA', 'A4', 'B7', 'A5', 'A6', 'A7', 'B10', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'B12', 'A17', 'A18', 'B13', 'B14', 'B15', 'A19', 'B17', 'B18', 'B19', 'B20', 'A20']","['A1', 'A3', 'B5', 'B6', 'B8', 'B9', 'B11', 'B16']"
20,30,10,1,0.6,50,14,4.960726976394653,169,92,"['A3', 'B2', 'A4', 'B5', 'B6', 'A9', 'B8', 'A11', 'RMA', 'B12', 'A12', 'B13', 'A13', 'A14', 'A16', 'A15', 'B14', 'B16', 'B17', 'B18', 'A18', 'A19', 'B19', 'B20', 'A20']","['A1', 'A2', 'B1', 'B3', 'A5', 'A6', 'A7', 'B4', 'A8', 'B7', 'A10', 'B9', 'B10', 'B11', 'A17', 'B15']"
20,30,10,1,0.6,50,15,4.555642127990723,30,92,"['B2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'B6', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'B10', 'B11', 'A17', 'B13', 'A18', 'RMA', 'A19', 'B15', 'A20', 'B16', 'B17', 'B18', 'B19', 'B20']","['B1', 'A1', 'A2', 'B3', 'B4', 'B5', 'B7', 'B8', 'A16', 'B9', 'B12', 'B14']"
20,30,10,1,0.6,50,16,3.821099042892456,202,92,"['A3', 'A5', 'B3', 'B4', 'A6', 'A7', 'RMA', 'A8', 'B7', 'B9', 'B10', 'B11', 'A9', 'B12', 'B13', 'A10', 'A11', 'B14', 'A12', 'A13', 'B15', 'B16', 'B17', 'A14', 'A15', 'A16', 'B18', 'A17', 'B20', 'A18', 'A19', 'A20']","['B1', 'B2', 'A1', 'A2', 'A4', 'B5', 'B6', 'B8', 'B19']"
20,30,10,1,0.6,50,17,4.737120866775513,-99999,-99999,[],[]
20,30,10,1,0.6,50,18,3.8751261234283447,4,93,"['A1', 'A2', 'B3', 'A3', 'B4', 'A4', 'A5', 'A6', 'B7', 'A7', 'RMA', 'B8', 'A8', 'A9', 'A10', 'A11', 'B11', 'A12', 'B12', 'B13', 'A13', 'A14', 'B14', 'B16', 'B17', 'A15', 'A16', 'B19', 'A17', 'A18', 'A19', 'A20', 'B20']","['B1', 'B2', 'B5', 'B6', 'B9', 'B10', 'B15', 'B18']"
20,30,10,1,0.6,50,19,4.57283616065979,-99999,-99999,[],[]
20,30,10,1,0.6,50,20,5.051871061325073,297,89,"['A2', 'B3', 'RMA', 'A6', 'B5', 'B6', 'B7', 'B8', 'A7', 'A8', 'A9', 'B9', 'B10', 'B11', 'A10', 'B12', 'B14', 'A11', 'A12', 'A13', 'B15', 'A14', 'A15', 'A16', 'B16', 'B17', 'A17', 'B19', 'A18', 'A19', 'B20', 'A20']","['A1', 'B1', 'B2', 'A3', 'A4', 'A5', 'B4', 'B13', 'B18']"
20,30,10,1,0.6,50,21,4.654050827026367,229,92,"['B2', 'A3', 'A6', 'B5', 'B6', 'A7', 'B7', 'A9', 'B8', 'B9', 'B10', 'B11', 'B13', 'A14', 'B14', 'B15', 'B17', 'A15', 'A16', 'B18', 'B19', 'A17', 'A18', 'A19', 'B20', 'A20']","['B1', 'A1', 'A2', 'B3', 'A4', 'A5', 'B4', 'A8', 'A10', 'A11', 'A12', 'A13', 'B12', 'B16']"
20,30,10,1,0.6,50,22,5.296148061752319,152,88,"['B3', 'B4', 'B5', 'RMA', 'B6', 'B7', 'A8', 'B8', 'B9', 'A9', 'B10', 'A11', 'A12', 'B11', 'B12', 'B13', 'B14', 'A13', 'B15', 'A14', 'B16', 'A15', 'A16', 'B17', 'B18', 'B19', 'A17', 'A18', 'A19', 'A20', 'B20']","['B1', 'B2', 'A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A10']"
20,30,10,1,0.6,50,23,5.10591983795166,336,92,"['A4', 'B4', 'A7', 'B5', 'B6', 'B7', 'RMA', 'B9', 'B10', 'A10', 'B11', 'A11', 'A12', 'B13', 'B14', 'A14', 'B15', 'A15', 'A16', 'A17', 'B16', 'A18', 'B17', 'B18', 'A19', 'B19', 'A20', 'B20']","['B1', 'A1', 'A2', 'B2', 'B3', 'A3', 'A5', 'A6', 'A8', 'A9', 'B8', 'B12', 'A13']"
20,30,10,1,0.6,50,24,4.042571067810059,0,93,"['B1', 'A1', 'B5', 'A2', 'A3', 'A4', 'RMA', 'B6', 'A5', 'A6', 'A7', 'B9', 'A8', 'A9', 'B10', 'B11', 'B12', 'A10', 'B13', 'B16', 'A11', 'B17', 'B18', 'B19', 'A12', 'A13', 'A14', 'A15', 'B20', 'A16', 'A17', 'A18', 'A19', 'A20']","['B2', 'B3', 'B4', 'B7', 'B8', 'B14', 'B15']"
20,30,10,1,0.6,50,25,5.23393702507019,82,93,"['B1', 'B3', 'B4', 'A5', 'B6', 'B8', 'A6', 'RMA', 'A8', 'B11', 'B12', 'A9', 'B13', 'B14', 'A10', 'B16', 'A11', 'B17', 'A12', 'B18', 'A13', 'A14', 'A15', 'A16', 'B19', 'A17', 'A18', 'A19', 'A20']","['A1', 'A2', 'B2', 'A3', 'A4', 'B5', 'B7', 'B9', 'B10', 'A7', 'B15', 'B20']"
20,30,10,1,0.6,50,26,4.907087802886963,127,91,"['B1', 'A2', 'A5', 'A6', 'RMA', 'B3', 'A7', 'B4', 'B5', 'B6', 'A8', 'B7', 'B8', 'A9', 'A11', 'A12', 'A13', 'A14', 'B10', 'A15', 'A16', 'A17', 'B11', 'B12', 'B13', 'B14', 'B15', 'B16', 'B17', 'A19', 'A20', 'B19', 'B20']","['A1', 'A3', 'B2', 'A4', 'A10', 'B9', 'A18', 'B18']"
20,30,10,1,0.6,50,27,4.201590061187744,235,91,"['A1', 'A3', 'B2', 'A6', 'A7', 'B5', 'B6', 'A10', 'A11', 'B8', 'B10', 'A13', 'B11', 'B12', 'RMA', 'A14', 'A15', 'B14', 'B16', 'B17', 'A16', 'A17', 'A18', 'B18', 'A19', 'B19', 'A20', 'B20']","['B1', 'A2', 'B3', 'A4', 'B4', 'A5', 'A8', 'B7', 'A9', 'A12', 'B9', 'B13', 'B15']"
20,30,10,1,0.6,50,28,5.127510070800781,500,91,"['B2', 'B3', 'B4', 'B5', 'A6', 'A7', 'RMA', 'B7', 'B9', 'B10', 'A8', 'A9', 'A10', 'A11', 'A12', 'B11', 'B12', 'B13', 'B14', 'A15', 'B15', 'A16', 'A17', 'A18', 'B16', 'B17', 'B18', 'A19', 'B20', 'A20']","['A1', 'B1', 'A2', 'A3', 'A4', 'B6', 'A5', 'B8', 'A13', 'A14', 'B19']"
20,30,10,1,0.6,50,29,4.266985893249512,74,91,"['A2', 'A4', 'RMA', 'A5', 'A6', 'A7', 'A8', 'A9', 'B3', 'A10', 'B4', 'B5', 'A11', 'B6', 'A12', 'B8', 'B9', 'B10', 'A13', 'A14', 'B11', 'B12', 'B13', 'B14', 'A15', 'A16', 'A17', 'B15', 'A18', 'B17', 'A19', 'B19', 'A20', 'B20']","['A1', 'B1', 'B2', 'A3', 'B7', 'B16', 'B18']"
20,30,10,2,0.3,50,0,7.535830974578857,357,186,"['A1', 'B3', 'A6', 'B5', 'B11', 'B12', 'A12', 'A13', 'A15', 'A16', 'B15', 'B17', 'B18', 'B19', 'B20', 'A20']","['A2', 'B1', 'A3', 'B2', 'A4', 'A5', 'B4', 'A7', 'A8', 'B6', 'A9', 'A10', 'A11', 'B7', 'B8', 'B9', 'B10', 'A14', 'B13', 'B14', 'B16', 'A17', 'A18', 'A19']"
20,30,10,2,0.3,50,1,7.6456310749053955,308,187,"['B3', 'A10', 'RMA', 'B6', 'B8', 'B10', 'A12', 'A13', 'A14', 'B14', 'B15', 'A18', 'B16', 'B17', 'B18', 'B19', 'A20', 'B20']","['A1', 'A2', 'A3', 'A4', 'B1', 'A5', 'A6', 'A7', 'A8', 'B2', 'A9', 'B4', 'B5', 'A11', 'B7', 'B9', 'B11', 'A15', 'B12', 'B13', 'A16', 'A17', 'A19']"
20,30,10,2,0.3,50,2,9.482154846191406,-99999,-99999,[],[]
20,30,10,2,0.3,50,3,8.911188125610352,441,183,"['B7', 'A9', 'B10', 'B11', 'A16', 'B12', 'B15', 'B18', 'B19', 'A20']","['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'B1', 'B2', 'B3', 'B4', 'A7', 'B5', 'B6', 'B8', 'A8', 'B9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'B13', 'A17', 'B14', 'B16', 'B17', 'A18', 'A19', 'B20']"
20,30,10,2,0.3,50,4,9.277997016906738,-99999,-99999,[],[]
20,30,10,2,0.3,50,5,8.606632232666016,-99999,-99999,[],[]
20,30,10,2,0.3,50,6,9.32540488243103,-99999,-99999,[],[]
20,30,10,2,0.3,50,7,10.460548162460327,-99999,-99999,[],[]
20,30,10,2,0.3,50,8,8.682174921035767,-99999,-99999,[],[]
20,30,10,2,0.3,50,9,10.465609788894652,-99999,-99999,[],[]
20,30,10,2,0.3,50,10,11.405370235443115,-99999,-99999,[],[]
20,30,10,2,0.3,50,11,9.043465852737429,747,186,"['B2', 'B3', 'B7', 'A14', 'B9', 'B11', 'B12', 'B15', 'B16', 'A19', 'B17', 'B18', 'A20', 'B20']","['A1', 'A2', 'B1', 'A3', 'A4', 'A5', 'A6', 'B4', 'A7', 'B5', 'B6', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'B8', 'A15', 'B10', 'A16', 'A17', 'B13', 'B14', 'A18', 'B19']"
20,30,10,2,0.3,50,12,8.963722944259644,673,187,"['B3', 'B6', 'B8', 'B10', 'B11', 'A13', 'B12', 'B13', 'B15', 'B17', 'B20', 'A20']","['B1', 'B2', 'A1', 'A2', 'B4', 'B5', 'B7', 'A3', 'A4', 'A5', 'A6', 'B9', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A14', 'A15', 'A16', 'A17', 'A18', 'B14', 'A19', 'B16', 'B18', 'B19']"
20,30,10,2,0.3,50,13,9.28714394569397,869,186,"['B5', 'RMA', 'B9', 'B10', 'B11', 'A13', 'B12', 'B14', 'A14', 'B15', 'B16', 'B17', 'B18', 'A18', 'B19', 'B20', 'A19', 'A20']","['A1', 'A2', 'A3', 'B1', 'A4', 'B2', 'B3', 'A5', 'B4', 'A6', 'A7', 'B6', 'A8', 'B7', 'A9', 'A10', 'B8', 'A11', 'A12', 'B13', 'A15', 'A16', 'A17']"
20,30,10,2,0.3,50,14,9.881697177886965,-99999,-99999,[],[]
20,30,10,2,0.3,50,15,9.158772945404053,398,185,"['B5', 'B7', 'B9', 'A9', 'B11', 'B12', 'B13', 'B15', 'A16', 'A17', 'A18', 'B19', 'B20', 'A19', 'A20']","['B1', 'B2', 'B3', 'B4', 'A1', 'A2', 'A3', 'B6', 'A4', 'A5', 'B8', 'A6', 'A7', 'B10', 'A8', 'A10', 'A11', 'B14', 'A12', 'B16', 'A13', 'A14', 'B17', 'A15', 'B18']"
20,30,10,2,0.3,50,16,7.7917399406433105,489,186,"['B1', 'B2', 'A7', 'B6', 'A14', 'B11', 'B12', 'A17', 'B14', 'A18', 'B15', 'B18', 'A20', 'B19', 'B20']","['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'B3', 'A8', 'B4', 'B5', 'B7', 'A9', 'B8', 'A10', 'A11', 'B9', 'A12', 'A13', 'B10', 'A15', 'A16', 'B13', 'A19', 'B16', 'B17']"
20,30,10,2,0.3,50,17,9.275979042053224,-99999,-99999,[],[]
20,30,10,2,0.3,50,18,7.889172077178955,507,185,"['B1', 'B2', 'B5', 'A7', 'B7', 'B8', 'A13', 'B9', 'B11', 'B14', 'B15', 'A19', 'B18', 'A20', 'B19', 'B20']","['A1', 'A2', 'A3', 'A4', 'A5', 'B3', 'B4', 'A6', 'B6', 'A8', 'A9', 'A10', 'A11', 'A12', 'A14', 'B10', 'A15', 'B12', 'A16', 'B13', 'A17', 'A18', 'B16', 'B17']"
20,30,10,2,0.3,50,19,9.30303716659546,924,187,"['A1', 'B2', 'B5', 'A4', 'A8', 'B10', 'B11', 'B13', 'B14', 'B16', 'A13', 'B19', 'A20', 'B20']","['B1', 'A2', 'A3', 'B3', 'B4', 'B6', 'A5', 'A6', 'B7', 'B8', 'A7', 'B9', 'A9', 'B12', 'A10', 'A11', 'A12', 'B15', 'A14', 'A15', 'A16', 'A17', 'A18', 'B17', 'B18', 'A19']"
20,30,10,2,0.3,50,20,10.316891193389893,-99999,-99999,[],[]
20,30,10,2,0.3,50,21,9.21007204055786,732,186,"['B3', 'A4', 'B7', 'B9', 'B10', 'B11', 'B13', 'B14', 'B15', 'B16', 'B17', 'B18', 'B19', 'B20']","['B1', 'A1', 'A2', 'A3', 'B2', 'B4', 'B5', 'B6', 'A5', 'B8', 'A6', 'A7', 'A8', 'A9', 'B12', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20']"
20,30,10,2,0.3,50,22,9.86462116241455,-99999,-99999,[],[]
20,30,10,2,0.3,50,23,9.313451051712036,-99999,-99999,[],[]
20,30,10,2,0.3,50,24,7.66120982170105,383,184,"['A1', 'B4', 'B6', 'B7', 'A3', 'A4', 'B8', 'B9', 'B11', 'A17', 'A18', 'B17', 'B18', 'A20', 'B19']","['B1', 'B2', 'B3', 'B5', 'A2', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'B10', 'A13', 'A14', 'B12', 'A15', 'A16', 'B13', 'B14', 'B15', 'B16', 'A19', 'B20']"
20,30,10,2,0.3,50,25,9.34931492805481,518,187,"['B4', 'B7', 'A10', 'A12', 'B10', 'B11', 'B14', 'A16', 'B16', 'B17', 'B19', 'A18', 'B20', 'A19']","['B1', 'A1', 'B2', 'A2', 'A3', 'A4', 'A5', 'B3', 'A6', 'A7', 'A8', 'B5', 'A9', 'B6', 'B8', 'A11', 'B9', 'B12', 'B13', 'A13', 'A14', 'A15', 'B15', 'A17', 'B18', 'A20']"
20,30,10,2,0.3,50,26,9.004901885986328,-99999,-99999,[],[]
20,30,10,2,0.3,50,27,8.023976802825928,658,186,"['B1', 'B6', 'B8', 'B9', 'A5', 'A7', 'A9', 'B15', 'B16', 'B18', 'B19', 'A17', 'A18', 'A19', 'A20']","['A1', 'B2', 'B3', 'A2', 'A3', 'B4', 'B5', 'A4', 'B7', 'A6', 'B10', 'B11', 'B12', 'B13', 'A8', 'A10', 'B14', 'A11', 'A12', 'B17', 'A13', 'A14', 'A15', 'A16', 'B20']"
20,30,10,2,0.3,50,28,9.410249948501589,-99999,-99999,[],[]
20,30,10,2,0.3,50,29,8.361099004745483,-99999,-99999,[],[]
20,30,10,2,0.6,50,0,7.207525968551636,28,186,"['A2', 'A3', 'B4', 'A5', 'A6', 'A7', 'B7', 'A8', 'B10', 'B11', 'A9', 'A10', 'B13', 'B14', 'A11', 'A12', 'A13', 'A14', 'B15', 'A15', 'B18', 'A16', 'A17', 'A18', 'A19', 'B20', 'A20']","['A1', 'B1', 'B2', 'B3', 'A4', 'B5', 'B6', 'B8', 'B9', 'B12', 'B16', 'B17', 'B19']"
20,30,10,2,0.6,50,1,7.475618839263916,6,183,"['A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B2', 'B3', 'A8', 'A9', 'A10', 'B5', 'A11', 'B8', 'A12', 'B11', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20', 'B17', 'B18', 'B19', 'B20']","['A1', 'B1', 'B4', 'B6', 'B7', 'B9', 'B10', 'B12', 'B13', 'B14', 'B15', 'B16']"
20,30,10,2,0.6,50,2,9.310732126235962,269,186,"['A4', 'B3', 'B4', 'A7', 'B6', 'B7', 'A9', 'A10', 'B10', 'B11', 'B12', 'A12', 'RMA', 'A13', 'A14', 'B14', 'A15', 'A16', 'A17', 'B16', 'A18', 'B17', 'A19', 'B18', 'A20', 'B19', 'B20']","['B1', 'A1', 'A2', 'A3', 'B2', 'A5', 'A6', 'A8', 'B5', 'B8', 'A11', 'B9', 'B13', 'B15']"
20,30,10,2,0.6,50,3,8.663473844528198,53,184,"['A2', 'A3', 'A7', 'B1', 'A8', 'B2', 'A9', 'A10', 'B5', 'B7', 'A11', 'A12', 'B8', 'A13', 'A14', 'B10', 'A15', 'A16', 'RMA', 'B13', 'B14', 'A17', 'B15', 'B16', 'B17', 'A18', 'A19', 'A20', 'B20']","['A1', 'A4', 'A5', 'A6', 'B3', 'B4', 'B6', 'B9', 'B11', 'B12', 'B18', 'B19']"
20,30,10,2,0.6,50,4,9.172306060791016,110,184,"['A2', 'A3', 'B2', 'A4', 'RMA', 'A5', 'A6', 'B8', 'A7', 'B10', 'A8', 'A9', 'A10', 'A11', 'B11', 'A12', 'A13', 'A14', 'A15', 'B13', 'B14', 'A16', 'A17', 'B15', 'A18', 'B17', 'B18', 'A19', 'A20', 'B19', 'B20']","['A1', 'B1', 'B3', 'B4', 'B5', 'B6', 'B7', 'B9', 'B12', 'B16']"
20,30,10,2,0.6,50,5,8.19870901107788,197,171,"['B4', 'A5', 'B6', 'A8', 'A9', 'A10', 'B8', 'B9', 'A11', 'B10', 'A12', 'B14', 'RMA', 'A14', 'B16', 'A15', 'A16', 'A17', 'A18', 'B17', 'B18', 'A19', 'A20', 'B20']","['B1', 'A1', 'A2', 'B2', 'B3', 'A3', 'A4', 'B5', 'A6', 'B7', 'A7', 'B11', 'B12', 'B13', 'A13', 'B15', 'B19']"
20,30,10,2,0.6,50,6,8.963545083999634,430,185,"['B2', 'A6', 'B5', 'B6', 'B7', 'B9', 'B11', 'B12', 'B15', 'A9', 'A10', 'RMA', 'A11', 'B16', 'A12', 'A13', 'A14', 'B17', 'A15', 'B18', 'B19', 'A16', 'A17', 'B20', 'A18', 'A19', 'A20']","['B1', 'A1', 'A2', 'A3', 'A4', 'B3', 'A5', 'B4', 'A7', 'A8', 'B8', 'B10', 'B13', 'B14']"
20,30,10,2,0.6,50,7,10.503400087356567,-99999,-99999,[],[]
20,30,10,2,0.6,50,8,8.212449073791504,192,186,"['B2', 'B4', 'A6', 'B7', 'B8', 'A8', 'B9', 'A9', 'A10', 'A12', 'B11', 'A13', 'B12', 'B13', 'B14', 'B15', 'RMA', 'A15', 'B16', 'A16', 'B17', 'B18', 'A17', 'B19', 'B20', 'A18', 'A19', 'A20']","['A1', 'B1', 'A2', 'B3', 'A3', 'A4', 'A5', 'B5', 'B6', 'A7', 'B10', 'A11', 'A14']"
20,30,10,2,0.6,50,9,10.26747179031372,190,187,"['A4', 'B1', 'RMA', 'A7', 'A8', 'A9', 'A10', 'A11', 'B7', 'B9', 'B10', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'B13', 'A18', 'A19', 'B14', 'B15', 'A20', 'B16', 'B17', 'B18', 'B19', 'B20']","['A1', 'A2', 'A3', 'A5', 'A6', 'B2', 'B3', 'B4', 'B5', 'B6', 'B8', 'B11', 'B12']"
20,30,10,2,0.6,50,10,11.17729425430298,187,184,"['A2', 'A3', 'RMA', 'A6', 'B6', 'B9', 'B10', 'A7', 'B12', 'B14', 'A8', 'B15', 'B16', 'B17', 'A9', 'B18', 'A10', 'B19', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'B20', 'A18', 'A19', 'A20']","['A1', 'B1', 'B2', 'B3', 'B4', 'B5', 'A4', 'A5', 'B7', 'B8', 'B11', 'B13', 'A11']"
20,30,10,2,0.6,50,11,9.093004941940308,148,187,"['B1', 'B3', 'B5', 'B6', 'A7', 'B8', 'B9', 'A9', 'B11', 'A12', 'B12', 'RMA', 'B13', 'B14', 'B16', 'B17', 'A13', 'B18', 'A14', 'A15', 'A16', 'B19', 'A17', 'A18', 'A19', 'A20', 'B20']","['A1', 'A2', 'B2', 'A3', 'A4', 'A5', 'B4', 'A6', 'B7', 'A8', 'B10', 'A10', 'A11', 'B15']"
20,30,10,2,0.6,50,12,9.203371047973633,83,187,"['A1', 'A3', 'A6', 'RMA', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'B7', 'A13', 'A14', 'B10', 'A15', 'A16', 'B12', 'B13', 'B15', 'B16', 'B17', 'A17', 'B19', 'A18', 'B20', 'A19', 'A20']","['B1', 'A2', 'B2', 'A4', 'A5', 'B3', 'B4', 'B5', 'B6', 'B8', 'B9', 'B11', 'B14', 'B18']"
20,30,10,2,0.6,50,13,8.487832069396973,12,182,"['B2', 'A2', 'RMA', 'B4', 'A3', 'A4', 'B7', 'B8', 'A5', 'A6', 'B9', 'A7', 'B10', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'B12', 'A17', 'A18', 'B13', 'B14', 'A19', 'B17', 'B18', 'B19', 'A20', 'B20']","['A1', 'B1', 'B3', 'B5', 'B6', 'B11', 'B15', 'B16']"
20,30,10,2,0.6,50,14,9.152429819107056,129,187,"['A3', 'A4', 'B6', 'RMA', 'A9', 'A10', 'B8', 'B10', 'A11', 'B12', 'A12', 'B13', 'A13', 'A14', 'A15', 'A16', 'A17', 'B14', 'B15', 'B16', 'B17', 'B18', 'A18', 'A19', 'B20', 'A20']","['A1', 'A2', 'B1', 'B2', 'B3', 'A5', 'A6', 'A7', 'B4', 'A8', 'B5', 'B7', 'B9', 'B11', 'B19']"
20,30,10,2,0.6,50,15,8.386425018310547,25,181,"['B2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'B6', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'B10', 'B11', 'A17', 'B13', 'A18', 'A19', 'A20', 'B17', 'B20']","['B1', 'A1', 'A2', 'B3', 'B4', 'B5', 'B7', 'B8', 'B9', 'B12', 'B14', 'B15', 'B16', 'B18', 'B19']"
20,30,10,2,0.6,50,16,7.096992015838623,202,186,"['A3', 'A5', 'B3', 'B4', 'A6', 'A7', 'A8', 'B9', 'A9', 'B12', 'A10', 'A11', 'A12', 'A13', 'B16', 'B17', 'A14', 'A15', 'A16', 'B18', 'A17', 'A18', 'A19', 'A20']","['B1', 'B2', 'A1', 'A2', 'A4', 'B5', 'B6', 'B7', 'B8', 'B10', 'B11', 'B13', 'B14', 'B15', 'B19', 'B20']"
20,30,10,2,0.6,50,17,8.719248056411743,158,186,"['A3', 'RMA', 'B5', 'A6', 'B8', 'B9', 'B10', 'B11', 'B12', 'B13', 'B14', 'A8', 'A9', 'A10', 'A11', 'B15', 'B16', 'A12', 'B17', 'A13', 'A14', 'A15', 'B18', 'A16', 'B19', 'B20', 'A17', 'A18', 'A19', 'A20']","['B1', 'B2', 'A1', 'B3', 'A2', 'A4', 'B4', 'A5', 'B6', 'B7', 'A7']"
20,30,10,2,0.6,50,18,7.300187826156616,4,181,"['A1', 'A2', 'A3', 'B4', 'A4', 'A5', 'A6', 'RMA', 'A7', 'B8', 'A8', 'A9', 'A10', 'A11', 'B11', 'A12', 'B12', 'B13', 'A13', 'A14', 'B14', 'B16', 'B17', 'A15', 'A16', 'B19', 'A17', 'A18', 'A19', 'A20', 'B20']","['B1', 'B2', 'B3', 'B5', 'B6', 'B7', 'B9', 'B10', 'B15', 'B18']"
20,30,10,2,0.6,50,19,8.845538139343262,114,187,"['RMA', 'B4', 'B5', 'B6', 'A2', 'A4', 'B7', 'A5', 'B9', 'A6', 'A7', 'A8', 'B10', 'A10', 'A11', 'A12', 'B12', 'A13', 'B13', 'B14', 'B15', 'B16', 'A14', 'B17', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20', 'B18', 'B19', 'B20']","['B1', 'A1', 'B2', 'B3', 'A3', 'B8', 'A9', 'B11']"
20,30,10,2,0.6,50,20,9.26077389717102,210,187,"['A5', 'B3', 'A6', 'RMA', 'B6', 'B7', 'B8', 'A7', 'A8', 'A9', 'B9', 'B11', 'A10', 'B12', 'B13', 'B14', 'A11', 'A12', 'A13', 'B15', 'A14', 'A15', 'A16', 'B16', 'A17', 'B18', 'B19', 'A18', 'A19', 'B20', 'A20']","['A1', 'B1', 'B2', 'A2', 'A3', 'A4', 'B4', 'B5', 'B10', 'B17']"
20,30,10,2,0.6,50,21,8.40910005569458,154,187,"['B2', 'A3', 'A6', 'A7', 'A8', 'A11', 'B11', 'B13', 'A14', 'B14', 'B17', 'A15', 'A16', 'B18', 'B19', 'A17', 'A18', 'A19', 'B20', 'A20']","['B1', 'A1', 'A2', 'B3', 'A4', 'A5', 'B4', 'B5', 'B6', 'B7', 'A9', 'B8', 'A10', 'B9', 'B10', 'A12', 'A13', 'B12', 'B15', 'B16']"
20,30,10,2,0.6,50,22,9.192081928253174,16,180,"['A2', 'RMA', 'A3', 'A6', 'A7', 'B7', 'A8', 'B8', 'B9', 'A9', 'B10', 'A11', 'A12', 'B12', 'B13', 'B14', 'A13', 'B15', 'A14', 'B16', 'A15', 'A16', 'B17', 'B18', 'B19', 'A17', 'A18', 'A19', 'A20', 'B20']","['B1', 'B2', 'A1', 'B3', 'B4', 'B5', 'A4', 'A5', 'B6', 'A10', 'B11']"
